iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0,781877.39,37486.890000000014,0.05035917304156893,,,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0,1.0,781834.2914,37443.79139999999,0.05030127520434501,1.763059592785641e-05,5.446452706043159e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,1.0,1.0,781783.0958,37392.59580000001,0.0502325000117546,1.243037754452045e-05,6.238948930605104e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,1.0,1.0,781724.8828,37334.38280000002,0.05015429777784647,8.682591849663631e-06,7.032175939452807e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,1.0,1.0,781660.6211,37270.12109999999,0.050067969835724646,7.225346640227587e-06,7.773943876797215e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
5,1.0,1.0,781591.1877,37200.68770000001,0.04997469433046232,8.282077873789843e-06,8.449650776404138e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_05/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_05/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
6,1.0,1.0,781517.3485,37126.848499999964,0.04987550015751137,1.059323337050193e-05,9.042073671003109e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_06/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_06/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
7,1.0,1.0,781439.7935,37049.29350000003,0.049771314249711714,1.3119285930904336e-05,9.565398160972134e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_07/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_07/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
8,1.0,1.0,781359.137,36968.63699999999,0.04966296184596658,1.5619592743888075e-05,0.00010007937868362848,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_08/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_08/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
9,1.0,1.0,781275.9174,36885.417400000035,0.04955116622256737,1.778727384765375e-05,0.00010395637154186331,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_09/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_15-21-14-Te_ped_scale_0.950/iteration_09/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
