iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0,910610.5368,-36451.25219999999,0.03848877932081788,,,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0,1.0,909902.9635,-37158.825500000035,0.039235904068345887,0.00046179410484614236,0.0008179330423663549,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,1.0,1.0,909193.6695,-37868.11950000003,0.039984845698383495,0.0004120753075620535,0.0008018698910940531,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,1.0,1.0,908482.2532,-38579.535799999954,0.04073602825929234,0.000370448227360651,0.0007907494075394969,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,1.0,1.0,907771.2862,-39290.50280000002,0.04148673640553776,0.0003330171964329296,0.0007801198420860736,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
5,1.0,1.0,907043.6572,-40018.131799999974,0.04225503791284306,0.0003139841929078085,0.0007889299055906486,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_05/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_05/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
6,1.0,1.0,906318.1669,-40743.62210000004,0.04302108117256121,0.00028514430915300005,0.0007803177271569583,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_06/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_06/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
7,1.0,1.0,905596.5138,-41465.27520000003,0.04378307274310276,0.00025911474896074966,0.0007714052072032702,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_07/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_07/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
8,1.0,1.0,904880.327,-42181.46199999994,0.044539292462152054,0.00023557568673752686,0.0007621074863917826,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_08/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_08/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
9,1.0,1.0,904170.4025,-42891.38650000002,0.04528889983544677,0.000214271352897315,0.0007523950913786824,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_09/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_09/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
10,1.0,1.0,903442.7893,-43618.999700000044,0.04605718465957456,0.00021374685975818894,0.0007658943352835618,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_10/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_10/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
11,1.0,1.0,902723.039,-44338.75,0.046817167068705375,0.00019666590262218116,0.0007556600879245662,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_11/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_11/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
12,1.0,1.0,902040.1444,-45021.6446,0.0475382336431694,0.0001606395294721459,0.0007194564685316033,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_12/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_12/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
13,1.0,1.0,901338.1975,-45723.59149999998,0.04827941749004508,0.00016723603103313344,0.0007342143521742328,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_13/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_13/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
14,1.0,1.0,900646.4325,-46415.356499999994,0.04900985029605074,0.00015435421930086492,0.000722744592994642,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_14/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_14/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
15,1.0,1.0,899965.381,-47096.40799999994,0.04972897074617371,0.0001425542700630024,0.0007109065080635463,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_15/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_15/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
16,1.0,1.0,899295.4738,-47766.31519999995,0.0504363239598509,0.00013181048900877672,0.0006988301138879322,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_16/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_16/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
17,1.0,1.0,898637.056,-48424.73300000001,0.05113154554691891,0.00012193808209154082,0.0006864775602010995,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_17/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260831_21-43-53-ne_ped_scale_0.700/iteration_17/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
