iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0,1037061.645,53726.89500000002,0.0546374416240248,,,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0,1.0,1038498.186,55163.43599999999,0.05609832867189936,0.0006571467944245146,0.0012778623788205986,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,1.0,1.0,1039645.518,56310.76800000004,0.057265105296034784,0.00027681057456683785,0.0010288861155162575,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,1.0,1.0,1039956.374,56621.62399999995,0.05758122958636411,0.00013894255558632925,0.0005762390299897471,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,1.0,1.0,1040013.641,56678.890999999945,0.0576394671295812,0.0004522902467594768,0.0007010202802060532,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
5,1.0,1.0,1039926.27,56591.52000000002,0.05755061539318123,0.0006929842658128694,0.0008798850764365204,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_05/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_05/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
6,1.0,1.0,1039563.857,56229.10699999996,0.05718206033092999,0.0009494551033194542,0.0010943758246233068,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_06/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_06/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
7,1.0,1.0,1039098.652,55763.902,0.05670897118199067,0.0011252794813362027,0.0012659564026693507,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_07/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_07/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
8,1.0,1.0,1038481.351,55146.601000000024,0.0560812083575812,0.0013370899212582657,0.001461818809098927,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_08/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_08/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
9,1.0,1.0,1037724.338,54389.58799999999,0.05531136573786291,0.0015347681024735934,0.0016476273773810522,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_09/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_09/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
10,1.0,1.0,1036889.512,53554.76199999999,0.05446239136774124,0.0016398610182841757,0.001757866767265585,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_10/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_00-34-19-ne_ped_scale_0.950/iteration_10/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
