iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0,779142.9693,34752.4693,0.04668580442657449,,,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0,1.0,779050.9216,34660.4216,0.046562149302012856,2.7132468586527453e-05,0.0001042829621060409,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,1.0,1.0,778942.3729,34551.87289999996,0.0464163270487734,1.801672641097862e-05,0.0001228899938351517,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,1.0,1.0,778819.5193,34429.01930000004,0.046251287865710325,1.3833433148622506e-05,0.00014083754947195054,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,1.0,1.0,778684.3159,34293.815900000045,0.04606965819687388,1.590098607790451e-05,0.00015735215726033237,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
5,1.0,1.0,778538.5046,34148.004599999986,0.04587377807750097,2.1113351581388276e-05,0.0001720888754956154,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_05/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_05/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
6,1.0,1.0,778383.6431,33993.14309999999,0.045665740092061875,2.6930297291839192e-05,0.00018501565414415666,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_06/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_06/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
7,1.0,1.0,778221.1177,33830.617699999944,0.04544740656953567,3.248055736232708e-05,0.0001962521157148686,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_07/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_07/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
8,1.0,1.0,778052.1697,33661.66969999997,0.04522044504866729,3.749251962405982e-05,0.0002059648108892568,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_08/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_08/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
9,1.0,1.0,777877.8973,33487.39729999995,0.044986330830390706,4.185111430425021e-05,0.00021426369577564933,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_09/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_09/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
10,1.0,1.0,777699.2818,33308.7818,0.0447463821744098,4.580983629287756e-05,0.00022114500875149978,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_10/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_10/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
11,1.0,1.0,777517.1928,33126.69279999996,0.044501767284778566,4.924778159021462e-05,0.0002268459669551162,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_11/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_11/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
12,1.0,1.0,777332.4068,32941.9068,0.0442535292967871,5.210903883873953e-05,0.00023155535486427028,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_12/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_12/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
13,1.0,1.0,777145.6129,32755.11289999995,0.04400259393423203,5.461580286632297e-05,0.00023524578810376568,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_13/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_13/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
14,1.0,1.0,776957.4146,32566.91460000002,0.04374977192750313,5.676338595094195e-05,0.00023805479230168893,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_14/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_14/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
15,1.0,1.0,776768.3512,32377.851200000034,0.043495787761934135,5.846018118775664e-05,0.00024016763772220063,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_15/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_14-38-45-Te_ped_scale_0.900/iteration_15/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
