iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0,787419.6171,43029.11710000003,0.05780449522125824,,,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0,1.0,787472.5088,43082.00879999995,0.057875548922239,4.961743415473899e-06,5.095384622200952e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,1.0,1.0,787527.2013,43136.70129999996,0.05794902178359337,7.073693660056183e-06,5.621183646894309e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,1.0,1.0,787583.0828,43192.582799999975,0.05802409192487004,1.1599891879596984e-05,6.093085893678551e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,1.0,1.0,787639.5701,43249.07010000001,0.058099975886312376,1.604038700273184e-05,6.498422885614061e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
5,1.0,1.0,787696.0736,43305.5736,0.058175881610525663,2.0120942378419996e-05,6.829574976746943e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_05/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_05/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
6,1.0,1.0,787751.9898,43361.48979999998,0.05825099836712046,2.3838963011370078e-05,7.084994123594902e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_06/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_06/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
7,1.0,1.0,787806.6709,43416.17090000003,0.05832445591393231,2.7052183705182635e-05,7.273602301374955e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_07/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_07/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
8,1.0,1.0,787859.3775,43468.877499999944,0.058395260955103466,2.9974074783874644e-05,7.388603836185398e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_08/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_08/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
9,1.0,1.0,787909.2298,43518.72979999997,0.0584622315840946,3.2566863562047276e-05,7.436382696471328e-05,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_09/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_16-02-19-Te_ped_scale_1.050/iteration_09/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
