iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,0.9778665558930173,1028880.069,45545.31900000002,0.04631720683114272,,,0.022634421817166836,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,0.9778665558930173,1.4667998338395258,1029581.128,46246.378000000026,0.04703014715995751,0.0008199903937402988,0.0009961130371474727,0.33333333333333326,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,1.4667998338395258,2.200199750759289,1026885.709,43550.95900000003,0.04428904704120345,0.0047644577565005945,0.003636572227349825,0.3333333333333334,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,2.200199750759289,3.3002996261389335,1019431.24,36096.48999999999,0.03670824203049876,0.0127292079625005,0.009979101552608421,0.3333333333333333,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,3.3002996261389335,3.6359084004818336,994291.1869,10956.436899999972,0.01114212316812761,0.0253103195752389,0.023773284307678142,0.09230396846587911,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
5,3.6359084004818336,3.5045737661647856,969444.0396,-13890.710399999982,0.014126125818293294,0.026522872026787256,0.02437185824090362,0.03747520899261125,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_05/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_05/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
6,3.5045737661647856,3.6516777929551787,946296.7315,-37038.018500000006,0.03766572726124039,0.024882397062744054,0.023329585934523674,0.04028395579538436,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_06/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_06/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
7,3.6516777929551787,3.3870916658883115,922697.7519,-60636.99809999997,0.061664654991598705,0.025793601153547792,0.024462571461473997,0.078116021993599,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_07/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_07/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
8,3.3870916658883115,4.136927369907318,902807.404,-80527.34600000002,0.08189209829104485,0.02236717846611897,0.021301038380557514,0.18125425877027318,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_08/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_08/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
9,4.136927369907318,2.757951579938212,877383.5045,-105951.24549999996,0.10774687409348643,0.029051578761963067,0.027911125085145868,0.5000000000000001,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_09/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_09/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
10,2.757951579938212,4.136927369907318,864429.1387,-118905.61129999999,0.12092078643615513,0.015290270560291003,0.01479235405393595,0.33333333333333337,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_10/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260904_05-40-40-ne_ped_scale_0.700/iteration_10/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
