iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0,1017450.254,34115.50399999996,0.03469368289893137,,,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0,1.0,1018441.325,35106.57499999995,0.035701550260478394,0.0006758990451032868,0.0009291932909456917,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,1.0,1.0,1019405.636,36070.88600000006,0.0366822041019094,0.0004911319997802187,0.0008610617501396666,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,1.0,1.0,1020407.813,37073.062999999966,0.03770136568447313,0.0003980303498300988,0.0008836079040632374,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,1.0,1.0,1021461.161,38126.410999999964,0.038772565497151364,0.00032597289061894497,0.000934322347598782,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
5,1.0,1.0,1022545.959,39211.20900000003,0.03987574831459992,0.0002491720230736381,0.0009748345494471005,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_05/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_05/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
6,1.0,1.0,1023651.213,40316.46299999999,0.0409997338139428,0.00019477466241098147,0.0010042954713882176,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_06/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_06/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
7,1.0,1.0,1024735.046,41400.29599999997,0.04210193527687288,0.00011214094692653765,0.0010131992989297102,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_07/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_07/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
8,1.0,1.0,1025857.921,42523.17099999997,0.04324384041141633,8.705453105883316e-05,0.0010521836628642547,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_08/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_08/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
9,1.0,1.0,1027008.597,43673.84699999995,0.044414017708618504,8.481868223083354e-05,0.0010847532566280473,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_09/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_09/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
10,1.0,1.0,1028133.558,44798.80799999996,0.04555804419603798,8.29678559966389e-05,0.001090473214972005,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_10/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260901_22-27-16-Te_ped_scale_1.050/iteration_10/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
