iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0,1040214.185,56879.435000000056,0.057843409886612934,,,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0,1.0,1041256.039,57921.28899999999,0.05890292090257157,0.00065878630056286,0.0010157484651522213,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,1.0,1.0,1042085.273,58750.523000000045,0.059746208501225084,0.0002636152783607839,0.0007879237139298287,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,1.0,1.0,1042664.933,59330.18299999996,0.060335692397731254,6.617607313034229e-05,0.0006806495425819026,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,1.0,1.0,1042928.124,59593.37399999995,0.060603343876538436,0.0003804553685722854,0.0007036557657233923,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
5,1.0,1.0,1042932.79,59598.04000000004,0.06060808895444816,0.0006682495283478495,0.000867866317813387,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_05/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_05/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
6,1.0,1.0,1042931.554,59596.804000000004,0.06060683200710643,0.0007973241477837866,0.0010259814262471394,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_06/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_06/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
7,1.0,1.0,1042773.566,59438.81599999999,0.060446166475861846,0.0010210888804363983,0.0012052047627534143,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_07/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_07/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
8,1.0,1.0,1042446.749,59111.99899999995,0.06011381068349304,0.0012481809166075626,0.0013937439514291983,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_08/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_08/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
9,1.0,1.0,1042028.379,58693.62899999996,0.05968835027949532,0.0013866321675923077,0.0015233165850512928,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_09/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260902_01-20-08-ne_ped_scale_1.050/iteration_09/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
